================================================================================
OPTİMİZASYON BAŞARILI — OPTIMAL
================================================================================

13_Mayis | Karaman-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Karaman-Denizli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Mersin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Kütahya | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Kocaeli | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Eskişehir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-İstanbul | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Bilecik | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Balıkesir | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Şanlıurfa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Tekirdağ | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Sivas | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Yalova | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Manisa | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Isparta | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Mardin | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Erzincan | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Zonguldak | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
11_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
12_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
13_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
14_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
15_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
16_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)
17_Mayis | Denizli-Karaman | Tir: Kiralık=0, Spot=1 (Toplam 22400 desi)

================================================================================
ÖZET İSTATİSTİKLER
================================================================================
Toplam Maliyet: 50,964 TL
Toplam Ertelenen Desi: 0 desi

Araç Kullanım İstatistikleri:
  Tir: Kiralık=56 sefer, Spot=2058 sefer, Toplam=2114 sefer
  Kamyon: Kiralık=28 sefer, Spot=0 sefer, Toplam=28 sefer
  Kamyonet: Kiralık=0 sefer, Spot=28 sefer, Toplam=28 sefer
